Open,High,Low,Close,Volume,smoothed_close,Is_High,Is_Low,Up Trend,Down Trend,Trend
6261.713,6265.714,6261.698,6263.944,149,6263.336539503362,,,,,
6263.905,6264.989,6262.926,6264.679,150,6264.455401395813,6264.989,,,,
6264.376,6264.447,6262.118,6262.118,150,6263.138963652012,,,,,
6261.982,6263.324,6260.6,6262.132,150,6261.589815853051,,6260.6,,,
6262.121,6262.331,6260.109,6262.013,149,6261.706043070702,,,,,
6261.951,6264.014,6261.499,6262.859,150,6263.466934442141,,,,,
6262.801,6265.75,6262.476,6265.385,150,6265.8566636113255,,,,,
6265.421,6269.128,6264.541,6268.727,150,6267.38749548623,6269.128,,,,
6268.91,6270.99,6267.008,6267.008,150,6267.327260461354,,,,,
6266.872,6267.661,6263.961,6266.507,149,6266.909485929181,,,,,
6266.787,6268.279,6265.664,6267.054,148,6266.957221156001,,,,,
6267.091,6269.028,6266.621,6267.447,150,6268.10750329343,,,,,
6267.5,6270.615,6266.694,6270.493,149,6269.646350378985,,,,,
6270.445,6271.655,6269.948,6270.619,148,6270.274689455509,,,,,
6270.479,6270.943,6268.336,6269.482,150,6269.902067568376,,,,,
6269.442,6270.916,6268.548,6269.802,149,6270.140748548296,,,,,
6269.911,6272.238,6269.911,6270.85,149,6271.009155601615,6272.238,,,,
6270.922,6272.256,6270.466,6271.091,150,6270.864709108141,,,,,
6271.312,6272.163,6269.238,6269.767,148,6269.164638977751,,,,,
6269.65,6269.65,6265.023,6265.302,150,6265.292561174998,,,,,
6265.235,6265.961,6259.712,6260.28,150,6261.106209984212,,,,,
6260.2,6260.224,6257.319,6258.548,150,6258.624417953266,,,,,
6258.46,6260.755,6258.46,6259.734,150,6258.623845063227,,6258.46,,,
6260.139,6260.604,6258.868,6259.096,149,6260.115668592453,,,,,
6259.14,6262.756,6258.068,6262.585,150,6262.216955979458,,,,,
6262.299,6263.574,6261.553,6262.951,149,6263.1065050438265,6263.574,,,,
6262.861,6264.604,6261.877,6261.953,148,6261.64881652604,,,,,
6262.028,6262.304,6259.039,6260.454,150,6260.23924713598,,,,,
6260.417,6261.19,6258.581,6258.583,150,6258.820498044752,,,,,
6258.601,6258.833,6256.592,6257.119,150,6258.329888810731,,6256.592,,,
6257.193,6261.467,6256.5,6261.189,150,6259.666988554813,,,,,
6261.236,6262.06,6259.953,6261.977,150,6261.295631036782,,,,,
6261.952,6261.989,6259.07,6259.649,150,6262.447727146482,6261.989,,,,
6259.644,6264.608,6259.167,6264.608,150,6262.322294517613,,,,,
6264.445,6264.96,6260.684,6261.117,150,6261.218951268322,,,,,
6261.243,6261.506,6258.189,6259.374,150,6260.079624037337,,,,,
6259.29,6260.679,6258.805,6259.548,150,6259.725848562886,,,,,
6259.43,6260.878,6258.563,6260.059,150,6259.561070800091,,6258.563,,,
6260.104,6262.71,6258.905,6260.913,150,6260.885911693725,,,,,
6261.065,6263.197,6261.065,6262.229,150,6262.514569520966,,,,,
6262.17,6263.73,6260.195,6263.299,150,6262.951954364116,,,,,
6263.402,6264.967,6262.644,6263.857,149,6264.25322505988,,,,,
6263.917,6266.83,6263.61,6264.828,150,6264.574724857934,6266.83,,,,
6264.753,6266.263,6263.37,6263.869,149,6264.411824063766,,,,,
6264.151,6265.304,6263.234,6264.682,150,6263.415572886074,,,,,
6264.773,6265.658,6261.27,6261.98,150,6262.70190132875,,6261.27,,,
6261.814,6262.683,6260.344,6261.826,150,6262.728994477214,,,,,
6261.817,6264.468,6260.713,6264.284,150,6263.121923942765,,,,,
6264.312,6265.24,6261.675,6262.324,150,6262.9450954328895,,,,,
6262.288,6264.3,6260.948,6263.766,150,6262.307902809461,,,,,
6263.733,6263.807,6260.063,6260.068,149,6261.839648939538,,,,,
6259.925,6262.228,6259.259,6260.447,149,6260.715740607441,,,,,
6260.532,6260.655,6258.905,6259.984,150,6258.98677129816,,,,,
6259.895,6260.027,6257.012,6257.288,150,6256.154656343585,,,,,
6256.988,6257.577,6251.995,6252.431,149,6253.613330862665,,,,,
6252.422,6254.109,6251.342,6251.678,150,6253.036841025593,,6251.342,,,
6251.915,6255.621,6251.913,6254.332,150,6253.113709783146,,,,,
6254.517,6255.656,6253.766,6255.211,150,6254.4647322624305,6255.656,,,,
6255.04,6256.644,6253.235,6253.842,150,6254.161261270399,,,,,
6253.884,6254.467,6250.233,6250.972,150,6251.941832006974,,,,,
6251.196,6251.809,6248.583,6250.394,150,6249.799420242525,,,,,
6250.54,6251.857,6249.301,6249.635,149,6248.990686227262,,,,,
6249.734,6250.39,6247.122,6247.3,149,6248.878337728138,,6247.122,,,
6247.476,6250.502,6247.476,6250.46,149,6249.080415665921,,,,,
6250.695,6251.47,6248.819,6249.249,150,6249.2384845850065,,,,,
6249.305,6250.065,6247.87,6248.523,149,6249.476821238632,,,,,
6248.562,6250.471,6248.374,6250.198,150,6249.707483777299,6250.471,,,,
6250.105,6251.179,6248.585,6249.461,150,6249.227393455639,,,,,
6249.533,6251.201,6247.423,6248.033,150,6248.314071743529,,,,,
6247.819,6248.956,6246.095,6247.374,149,6247.1436575560065,,,,,
6247.162,6248.267,6244.507,6244.557,150,6245.051781260643,,,,,
6244.746,6245.068,6242.939,6242.939,149,6242.671946020638,,,,,
6243.027,6243.064,6239.38,6241.166,150,6240.642984518647,,,,,
6240.995,6241.147,6238.818,6239.129,150,6239.413708573173,,6238.818,,,
6239.123,6240.798,6238.233,6239.037,149,6239.7650592259715,,,,,
6238.993,6241.221,6238.567,6241.221,149,6240.975043745946,,,,,
6241.161,6243.88,6240.338,6243.289,149,6242.165979672574,,,,,
6243.019,6243.288,6240.578,6241.65,150,6242.727508142013,6243.288,,,,
6241.671,6242.396,6239.655,6241.653,150,6241.624929598597,,,,,
6242.069,6242.097,6239.398,6239.971,150,6239.64576080088,,,,,
6240.052,6240.252,6237.881,6238.275,150,6238.005515411376,,,,,
6237.981,6238.548,6236.242,6236.34,149,6236.944166777762,,,,,
6236.208,6237.776,6235.023,6236.693,150,6236.780867948863,,6235.023,,,
6236.508,6237.984,6236.026,6237.807,150,6237.124172835081,,,,,
6238.034,6239.303,6236.666,6237.991,150,6238.233133933353,,,,,
6238.069,6239.775,6237.563,6239.436,150,6239.604213351693,,,,,
6239.399,6240.939,6239.379,6240.939,149,6241.004521602978,,,,,
6240.993,6243.575,6240.74,6241.452,150,6241.858586752967,,,,,
6241.421,6243.605,6240.129,6242.984,150,6241.630528467913,,,,,
6243.305,6244.17,6241.094,6241.157,150,6241.646811816959,,,,,
6241.175,6242.89,6240.7,6241.25,150,6242.145390898882,,,,,
6241.34,6244.022,6240.617,6243.418,150,6243.554784222167,,,,,
6243.503,6245.099,6241.939,6245.099,149,6243.9898408919225,6245.099,,,,
6245.335,6246.164,6244.5,6244.702,150,6243.974713553117,,,,,
6244.435,6244.51,6240.858,6240.962,150,6243.022710995689,,,,,
6240.915,6243.847,6240.639,6242.513,150,6241.725099742651,,,,,
6242.378,6243.363,6241.269,6241.407,148,6241.494836450166,,6241.269,,,
6241.449,6243.536,6241.314,6242.834,150,6241.537938348123,,,,,
6242.855,6242.855,6239.706,6239.915,147,6241.862062321703,,,,,
6239.984,6243.775,6239.667,6243.23,149,6242.0746665752895,,,,,
6243.151,6244.233,6242.095,6242.515,147,6242.788074840117,,,,,
6242.82,6244.128,6241.641,6243.904,150,6244.089479605068,,,,,
6244.19,6246.533,6244.19,6244.941,150,6244.456105799668,6246.533,,,,
6244.737,6244.981,6242.889,6243.466,150,6244.20414631659,,,,,
6243.523,6245.266,6243.313,6244.04,150,6243.12178691438,,,,,
6243.97,6244.175,6241.772,6241.814,150,6242.533273251772,,,,,
6241.886,6242.367,6240.577,6241.881,148,6241.691704938514,,6240.577,,,
6241.887,6244.322,6241.519,6242.461,149,6242.153784222348,,,,,
6242.749,6243.655,6241.591,6243.17,150,6243.599584868285,,,,,
6243.123,6245.106,6243.012,6244.458,150,6244.613601559502,6245.106,,,,
6244.45,6245.143,6243.465,6244.82,150,6244.482778164715,,,,,
6244.718,6244.807,6242.663,6244.178,150,6243.336468028895,,,,,
6244.206,6245.089,6240.422,6240.561,149,6241.719454029887,,,,,
6240.685,6240.945,6238.368,6239.334,150,6239.985787183937,,,,,
6239.41,6242.738,6238.788,6240.16,147,6238.590749359346,,,,,
6240.09,6241.051,6237.137,6237.137,150,6237.234178488588,,,,,
6237.196,6238.408,6235.673,6235.786,150,6236.693507200458,,6235.673,,,
6235.666,6237.396,6233.14,6237.396,148,6237.066376900236,,,,,
6237.451,6239.847,6236.562,6237.29,149,6237.665512988468,,,,,
6237.098,6239.684,6236.358,6239.47,150,6238.659130702709,,,,,
6239.444,6242.512,6239.214,6239.599,149,6239.183750301522,,,,,
6239.655,6240.218,6236.822,6237.461,150,6239.073870236929,,,,,
6237.536,6240.182,6237.422,6239.478,150,6239.211380938208,6240.182,,,,
6239.384,6240.385,6237.96,6239.628,150,6238.3886968623865,,,,,
6239.356,6239.792,6236.944,6237.078,150,6237.33332601853,,,,,
6237.005,6238.511,6236.312,6236.614,150,6237.1926730369905,,6236.312,,,
6236.716,6238.398,6236.597,6237.221,149,6237.690073898426,,,,,
6237.344,6240.079,6237.195,6239.491,150,6239.097775607775,,,,,
6239.497,6242.264,6238.83,6242.114,150,6240.910207428797,,,,,
6241.853,6242.469,6239.834,6239.996,150,6241.239310538205,,,,,
6239.859,6241.629,6238.589,6240.922,150,6241.016191006678,,,,,
6240.748,6242.191,6240.594,6241.372,150,6240.726589041449,,6240.594,,,
6241.245,6241.575,6239.231,6240.955,149,6241.243101492582,,,,,
6240.876,6242.68,6240.393,6241.039,150,6241.406811278532,6242.68,,,,
6240.992,6243.748,6240.746,6241.654,150,6241.04658836836,,,,,
6241.492,6241.785,6238.81,6240.154,150,6240.143736571469,,6238.81,,,
6240.164,6240.82,6238.834,6240.641,149,6240.645083186026,,,,,
6240.58,6240.713,6238.864,6240.07,149,6241.252559427718,,,,,
6239.704,6244.641,6239.603,6244.304,150,6242.9230313618245,,,,,
6244.291,6244.291,6241.798,6243.249,149,6243.748144566741,,,,,
6243.359,6246.122,6243.328,6244.653,150,6244.1261296252615,,,,,
6244.577,6244.999,6242.649,6243.111,149,6244.001191679409,,,,,
6242.863,6245.92,6242.841,6245.61,150,6244.711638442019,,,,,
6245.594,6246.422,6243.98,6244.742,150,6246.351185352573,,,,,
6244.727,6249.524,6244.245,6249.506,149,6247.569720417711,,,,,
6249.418,6249.891,6245.761,6246.327,150,6247.21860869345,,,,,
6246.465,6248.772,6245.453,6248.34,150,6247.514884235217,,,,,
6248.037,6249.233,6245.591,6246.346,150,6247.891177814389,,,,,
6246.429,6248.314,6244.934,6248.314,150,6248.4332227732575,6248.314,,,,
6248.329,6250.965,6247.368,6250.255,150,6248.087806028106,,,,,
6250.126,6251.198,6246.489,6246.489,150,6247.12559415582,,,,,
6246.327,6246.721,6243.111,6243.313,150,6244.942677343585,,,,,
6243.508,6245.451,6242.469,6244.279,150,6243.490318345217,,,,,
6244.408,6244.592,6241.655,6242.285,150,6241.675866063812,,,,,
6242.473,6242.642,6239.288,6239.942,149,6240.0663541512085,,,,,
6240.055,6240.055,6237.307,6237.765,150,6238.091335440978,,,,,
6237.574,6238.473,6236.233,6236.319,150,6236.369194103189,,6236.233,,,
6236.35,6236.802,6234.781,6236.567,150,6236.568792299427,,,,,
6236.583,6240.849,6236.261,6239.115,150,6238.647311076943,,,,,
6239.509,6241.087,6237.879,6240.99,148,6241.2538236624505,,,,,
6241.005,6243.45,6240.729,6242.921,150,6243.720262079165,,,,,
6243.301,6245.543,6243.187,6244.843,150,6243.872516487545,6245.543,,,,
6245.014,6245.014,6241.997,6242.093,150,6241.968910618875,,,,,
6242.292,6242.402,6238.119,6238.119,150,6238.251487951398,,,,,
6238.025,6238.083,6234.962,6235.285,149,6235.694702650847,,,,,
6235.14,6235.175,6233.219,6234.355,150,6234.7960889748065,,6233.219,,,
6234.266,6236.559,6233.858,6236.532,150,6235.576634808596,,,,,
6236.393,6237.111,6235.746,6236.744,150,6237.259353209251,,,,,
6236.806,6239.458,6235.063,6239.112,150,6237.978583253602,,,,,
6239.368,6239.824,6236.448,6236.643,150,6238.7396669794625,,,,,
6236.857,6240.958,6236.857,6240.958,149,6239.327628750837,,,,,
6241.088,6241.939,6238.772,6239.774,149,6240.136580965037,,,,,
6239.527,6241.421,6239.09,6239.862,150,6240.651014670713,6241.421,,,,
6240.148,6241.821,6239.151,6240.967,150,6239.7089392905655,,,,,
6240.829,6241.358,6237.663,6237.823,150,6238.515373400289,,,,,
6237.53,6238.88,6236.843,6238.88,150,6238.216957732002,,6236.843,,,
6238.694,6239.81,6237.844,6237.886,150,6239.3565828496385,,,,,
6237.715,6240.885,6237.096,6240.885,150,6240.41218010351,,,,,
6240.897,6242.306,6239.78,6242.202,149,6240.805160316139,6242.306,,,,
6242.024,6242.204,6238.858,6239.206,149,6239.952463048781,,,,,
6239.396,6239.409,6236.112,6238.047,150,6238.621990172387,,,,,
6237.939,6238.883,6237.299,6238.563,150,6238.620289270506,,,,,
6239.069,6239.283,6237.811,6238.684,149,6238.566141605961,,6237.811,,,
6238.863,6241.451,6238.863,6241.106,150,6239.609616366915,,,,,
6241.439,6241.439,6239.361,6239.906,150,6241.247554178012,,,,,
6239.834,6242.612,6239.721,6242.219,150,6242.936039707505,,,,,
6241.984,6245.08,6241.733,6244.972,150,6244.61215116242,,,,,
6245.203,6247.99,6245.134,6247.817,149,6245.662567638271,,,,,
6247.742,6247.742,6243.196,6243.671,150,6245.724207562891,6247.742,,,,
6243.72,6245.688,6242.791,6244.252,150,6244.862862967492,,,,,
6244.267,6246.664,6243.553,6245.486,149,6243.890501680763,,,,,
6245.786,6246.06,6243.237,6243.554,150,6243.838815989548,,,,,
6243.588,6244.451,6242.735,6243.031,150,6243.657003094159,,6242.735,,,
6243.061,6244.207,6242.541,6244.07,150,6243.886020458519,,,,,
6244.015,6246.283,6243.48,6244.54,150,6244.04817821864,,,,,
6244.414,6245.438,6242.761,6244.872,150,6245.53335495827,,,,,
6245.002,6249.458,6244.932,6247.302,150,6246.879693496284,,,,,
6247.118,6248.576,6246.865,6248.324,149,6248.213632115063,,,,,
6248.478,6248.758,6246.796,6248.758,150,6249.487704399215,,,,,
6248.721,6253.367,6248.721,6251.72,149,6250.758226542017,6253.367,,,,
6251.589,6252.168,6248.784,6249.932,149,6250.7159200404785,,,,,
6250.081,6250.779,6248.578,6250.709,149,6250.242243502645,,,,,
6250.489,6251.156,6248.719,6249.359,149,6249.385793374866,,,,,
6249.544,6250.173,6246.959,6248.506,150,6248.411692553875,,,,,
6248.403,6249.667,6246.942,6247.069,150,6248.173134605308,,,,,
6246.963,6249.075,6246.509,6249.075,148,6247.484389552212,,,,,
6249.226,6249.59,6245.747,6245.747,150,6246.556342305049,,,,,
6245.617,6248.262,6244.924,6246.584,150,6246.1041761992965,,,,,
6246.634,6247.862,6245.108,6245.108,148,6245.871780991351,,,,,
6245.171,6247.406,6244.459,6245.822,149,6245.934826623317,,,,,
6245.916,6248.057,6245.886,6247.252,150,6245.939349304688,,,,,
6247.241,6247.552,6243.728,6243.938,150,6245.076174045666,,,,,
6243.54,6244.336,6242.784,6244.029,150,6243.516339747842,,,,,
6243.81,6245.227,6242.298,6242.6,150,6242.850583522326,,6242.298,,,
6242.39,6243.897,6241.75,6243.865,150,6243.593666709752,,,,,
6243.846,6246.193,6243.522,6245.337,149,6246.032425492607,,,,,
6245.107,6249.327,6245.107,6248.914,150,6248.438896484382,,,,,
6248.665,6250.842,6248.338,6249.669,150,6249.368645979518,,,,,
6249.469,6251.141,6249.164,6250.725,150,6250.401226676678,,,,,
6250.778,6251.9,6248.949,6249.781,149,6250.997105798981,,,,,
6249.632,6252.012,6247.94,6252.012,150,6251.834724320894,,,,,
6251.798,6253.479,6251.798,6253.479,150,6252.7586080198,,,,,
6253.678,6254.83,6252.499,6253.73,149,6253.104203523863,6254.83,,,,
6253.986,6254.511,6250.646,6250.646,149,6252.546787855596,,,,,
6250.764,6252.545,6250.479,6252.131,150,6251.253449856004,,,,,
6252.097,6252.811,6248.331,6249.347,150,6248.763725263484,,,,,
6249.109,6249.272,6246.356,6246.728,150,6247.040251714072,,,,,
6247.14,6248.247,6245.31,6245.498,150,6245.615738320774,,,,,
6245.477,6246.363,6243.942,6244.032,150,6244.907929059849,,6243.942,,,
6244.175,6246.659,6242.965,6246.396,150,6245.142636961287,,,,,
6246.323,6247.261,6245.964,6246.922,150,6246.5038080474005,,,,,
6247.177,6248.363,6245.126,6245.202,149,6247.143551754424,,,,,
6245.301,6248.654,6244.64,6248.654,150,6247.396897561374,,,,,
6248.26,6248.866,6245.076,6247.833,150,6247.481683535253,,,,,
6248.011,6249.423,6246.779,6247.087,149,6247.51921254319,6249.423,,,,
6247.135,6247.958,6245.476,6246.671,149,6247.478616769875,,,,,
6246.719,6248.613,6245.931,6248.149,150,6247.002849910333,,,,,
6247.893,6248.373,6246.409,6247.222,150,6247.25502032354,,,,,
6247.217,6248.622,6245.557,6246.388,150,6247.337365457456,,,,,
6246.163,6247.965,6245.789,6247.186,150,6246.650934847769,,,,,
6247.121,6249.533,6246.631,6246.676,150,6246.143382821985,,,,,
6246.658,6247.241,6244.515,6245.467,150,6245.890036072791,,6244.515,,,
6245.596,6246.433,6243.428,6245.476,150,6246.186554715907,,,,,
6245.427,6247.701,6245.413,6247.55,150,6246.543030688399,6247.701,,,,
6247.497,6248.332,6245.902,6245.902,150,6246.497169603459,,,,,
6245.616,6247.348,6244.998,6246.416,149,6245.854359669489,,,,,
6246.405,6246.507,6243.758,6244.315,150,6244.474862294498,,,,,
6244.597,6244.812,6242.368,6242.485,150,6243.125359804404,,,,,
6242.383,6242.839,6240.758,6242.162,149,6241.855574907509,,,,,
6242.46,6243.85,6240.938,6240.938,150,6240.191359535496,,,,,
6241.094,6241.659,6237.427,6237.451,150,6238.232743032812,,,,,
6237.593,6237.712,6234.77,6235.633,148,6235.675304616082,,,,,
6235.662,6235.662,6231.296,6233.034,149,6232.848149144603,,,,,
6232.939,6234.017,6231.367,6231.367,149,6230.739997307452,,,,,
6231.566,6231.675,6227.526,6229.636,150,6230.22305518878,,6227.526,,,
6229.842,6230.633,6228.931,6229.944,150,6230.758789473269,,,,,
6230.041,6233.077,6229.784,6233.077,150,6231.881673172147,,,,,
6232.854,6233.955,6232.032,6232.113,148,6232.471109839191,6233.955,,,,
6232.155,6234.773,6231.872,6232.945,150,6232.409613002487,,,,,
6233.169,6233.427,6230.381,6230.952,150,6231.923510700768,,,,,
6231.078,6233.366,6230.659,6232.514,150,6232.1562744643725,,,,,
6232.442,6233.14,6230.915,6233.132,150,6233.140370574085,,,,,
6233.125,6235.394,6233.125,6234.23,150,6234.016029343653,6235.394,,,,
6234.281,6234.785,6232.318,6232.434,149,6232.933527391968,,,,,
6232.439,6233.058,6231.326,6232.017,150,6230.837230447815,,,,,
6232.081,6232.081,6227.579,6228.19,148,6229.162028401975,,,,,
6228.317,6230.033,6227.722,6228.161,150,6228.429961905883,,,,,
6228.213,6228.934,6227.24,6227.995,150,6228.2440607078815,,,,,
6228.006,6230.122,6227.961,6229.757,150,6227.9681387803275,,,,,
6229.493,6229.71,6225.604,6226.725,150,6227.593740611041,,,,,
6226.835,6227.078,6224.424,6226.317,150,6227.438574505269,,6224.424,,,
6226.501,6229.378,6226.326,6229.378,150,6228.131158298435,,,,,
6229.226,6230.552,6226.621,6229.188,150,6229.815095032642,,,,,
6229.366,6231.702,6228.849,6231.311,150,6230.838690536617,6231.702,,,,
6231.303,6232.778,6229.378,6229.611,150,6230.08304966983,,,,,
6229.479,6230.078,6227.126,6228.526,149,6227.689216583569,,,,,
6228.865,6228.991,6224.368,6224.943,150,6225.857178355212,,,,,
6225.018,6225.687,6223.233,6224.614,147,6224.372142145931,,,,,
6224.713,6225.827,6222.624,6224.038,150,6224.0105498724415,,6222.624,,,
6224.092,6226.034,6222.999,6224.94,149,6224.57819423903,,,,,
6224.995,6225.715,6223.912,6224.137,150,6224.726139319095,6225.715,,,,
6224.223,6226.265,6223.322,6224.069,148,6224.01511037854,,,,,
6223.865,6225.4,6222.98,6223.712,150,6222.699865796657,,,,,
6223.608,6223.828,6220.46,6220.702,149,6221.76955431474,,6220.46,,,
6220.549,6222.312,6220.372,6222.072,150,6221.95592933154,,,,,
6222.178,6223.524,6220.781,6222.474,150,6222.625328712263,,,,,
6222.526,6224.319,6220.982,6224.319,150,6223.53585677784,,,,,
6224.334,6224.334,6221.836,6223.622,149,6223.998303271256,6224.334,,,,
6223.573,6224.381,6222.848,6223.659,149,6223.769832952265,,,,,
6223.899,6224.446,6222.273,6222.277,150,6222.921048728379,,,,,
6222.46,6224.032,6222.03,6223.61,150,6222.065914793898,,,,,
6223.801,6224.217,6220.086,6220.67,149,6221.558506529048,,,,,
6220.781,6222.206,6220.781,6221.6,149,6221.8718904299185,,,,,
6221.524,6222.119,6220.071,6220.443,150,6221.018651636091,,,,,
6220.336,6221.806,6219.578,6220.881,150,6219.26243653332,,,,,
6221.005,6221.084,6217.624,6217.717,150,6217.349893661029,,,,,
6217.982,6218.095,6214.718,6214.718,150,6216.689272312345,,6214.718,,,
6214.637,6217.444,6214.184,6217.444,150,6217.635210258125,,,,,
6217.51,6222.419,6217.356,6222.278,149,6220.420713421067,,,,,
6222.243,6222.341,6220.258,6222.341,150,6222.765159106618,,,,,
6222.329,6224.138,6220.84,6223.279,150,6223.9384670887175,6224.138,,,,
6223.263,6224.033,6222.094,6223.223,149,6223.129316462905,,,,,
6223.279,6223.42,6221.127,6222.457,150,6222.1495128555325,,,,,
6222.465,6223.164,6219.908,6221.231,149,6221.414009019283,,,,,
6221.501,6221.748,6218.624,6219.756,149,6219.6923645182,,,,,
6219.475,6220.576,6217.66,6217.873,150,6217.971563199239,,,,,
6217.821,6219.642,6216.579,6216.87,150,6216.427481761804,,,,,
6217.062,6217.279,6214.081,6214.975,149,6215.680317944415,,,,,
6215.02,6218.271,6214.337,6215.923,150,6215.571186432779,,6214.337,,,
6215.916,6216.714,6214.764,6216.445,149,6216.0978808734135,,,,,
6216.229,6217.434,6215.234,6215.479,150,6216.457321578709,6217.434,,,,
6215.53,6217.621,6213.711,6217.563,150,6216.387117648168,,,,,
6217.416,6217.547,6214.064,6214.092,150,6214.992907525843,,,,,
6214.159,6214.854,6213.335,6214.683,150,6213.851373806767,,,,,
6214.552,6215.35,6212.21,6212.235,150,6212.985088169498,,,,,
6212.43,6215.043,6212.43,6212.914,150,6212.763414189173,,6212.43,,,
6212.791,6214.33,6212.47,6213.105,150,6213.18955458486,,,,,
6213.296,6214.404,6212.001,6214.404,150,6213.537572353019,6214.404,,,,
6214.436,6214.744,6211.625,6211.645,150,6212.998025173121,,,,,
6211.969,6214.356,6211.589,6214.336,149,6212.915177279743,,6211.589,,,
6214.499,6215.055,6211.807,6211.807,150,6213.013112802686,,,,,
6211.672,6213.841,6211.5,6213.841,149,6213.521999866833,,,,,
6213.878,6215.008,6212.643,6214.67,149,6214.171196124663,,,,,
6214.655,6215.943,6214.257,6214.521,150,6214.734041729651,6215.943,,,,
6214.822,6215.417,6213.366,6213.568,150,6214.1424062471515,,,,,
6213.651,6214.43,6212.119,6213.462,150,6213.137245391155,,,,,
6213.62,6213.62,6210.773,6212.174,150,6211.0884067859315,,,,,
6212.145,6212.574,6208.308,6208.308,150,6209.858249429753,,,,,
6208.444,6209.569,6206.862,6208.476,150,6208.370415401108,,,,,
6208.681,6208.888,6207.252,6207.875,150,6206.894542067036,,,,,
6207.789,6207.789,6204.298,6205.173,148,6205.6027064230775,,,,,
6205.281,6205.355,6203.585,6204.348,150,6204.327306234768,,,,,
6204.369,6204.971,6202.236,6202.395,150,6203.018085478426,,,,,
6202.589,6205.028,6202.488,6203.332,150,6202.458464264329,,6202.488,,,
6203.409,6203.744,6201.341,6202.859,150,6202.836242296317,,,,,
6202.999,6203.334,6201.377,6203.114,150,6203.85479661036,,,,,
6203.354,6204.507,6202.206,6204.325,149,6204.3449873492855,6204.507,,,,
6204.616,6205.623,6202.55,6203.777,149,6203.30522439342,,,,,
6204.048,6204.552,6200.811,6201.803,150,6201.16123435464,,,,,
6201.852,6202.938,6198.26,6198.833,150,6199.218972812268,,,,,
6198.646,6198.736,6194.94,6196.587,150,6198.154109439128,,6194.94,,,
6196.641,6200.493,6196.532,6200.493,149,6199.135457130475,,,,,
6200.39,6201.51,6199.524,6200.943,149,6200.490510569533,,,,,
6200.951,6203.672,6200.127,6200.537,150,6201.236831608628,,,,,
6200.885,6203.382,6200.423,6201.856,149,6201.544135014179,,,,,
6201.892,6203.081,6201.024,6201.89,150,6202.118988291819,,,,,
6202.064,6204.997,6202.064,6202.878,150,6203.487124918388,,,,,
6202.555,6206.782,6202.313,6205.829,150,6204.827355097252,6206.782,,,,
6205.439,6206.437,6204.169,6204.422,150,6204.554484724434,,,,,
6204.527,6205.178,6203.514,6204.027,149,6203.9891272066825,,,,,
6204.215,6204.523,6202.863,6203.854,148,6204.291231258344,,,,,
6203.81,6205.437,6203.309,6205.103,150,6205.460432631206,,,,,
6205.072,6208.27,6204.341,6207.63,150,6207.094762015857,,,,,
6207.836,6209.793,6207.739,6209.355,149,6208.655982772179,,,,,
6209.438,6210.292,6208.187,6208.991,150,6209.539662136752,,,,,
6209.019,6210.097,6207.741,6210.054,150,6210.878583794978,,,,,
6209.88,6213.788,6209.364,6213.483,150,6212.844103514769,,,,,
6213.213,6215.232,6212.237,6215.109,150,6214.760841433512,,,,,
6215.208,6216.821,6214.728,6215.17,150,6215.565205412429,,,,,
6215.167,6219.488,6214.922,6216.166,150,6215.610633868484,6219.488,,,,
6216.573,6217.396,6213.722,6214.604,150,6215.463057344066,,,,,
6215.034,6216.654,6213.967,6214.512,149,6214.8135391048045,,,,,
6214.202,6215.359,6213.617,6215.256,150,6213.943017365775,,,,,
6215.355,6215.927,6212.743,6213.188,150,6212.9713176754985,,6212.743,,,
6212.452,6212.803,6209.869,6211.58,150,6213.158985867706,,,,,
6211.651,6215.478,6211.386,6215.009,149,6214.913390632613,,,,,
6214.922,6218.889,6214.301,6218.639,149,6217.2411600494925,,,,,
6218.45,6219.784,6218.208,6218.971,149,6219.928401939062,,,,,
6219.318,6222.243,6219.318,6221.008,149,6220.686913717161,,,,,
6221.339,6222.29,6220.035,6220.262,150,6220.395165971897,,,,,
6220.33,6221.512,6219.436,6220.784,150,6220.557242698235,,,,,
6220.918,6222.054,6219.79,6221.836,150,6222.284247947724,,,,,
6221.798,6223.548,6221.238,6222.9,150,6223.377681787962,,,,,
6222.864,6226.544,6222.449,6226.542,150,6224.634789608529,,,,,
6226.537,6226.888,6224.468,6224.798,148,6226.128081976108,,,,,
6224.763,6226.784,6224.389,6226.784,150,6227.013480549174,,,,,
6226.955,6228.613,6226.554,6227.384,148,6227.812706959096,,,,,
6227.376,6230.285,6227.376,6230.285,149,6228.036046439486,6230.285,,,,
6230.295,6230.295,6225.103,6225.822,150,6227.7961495489535,,,,,
6225.772,6227.895,6224.596,6227.542,148,6227.247435590218,,,,,
6227.55,6228.64,6226.989,6227.493,150,6226.945980078079,,6226.989,,,
6227.4,6228.346,6226.158,6227.479,150,6228.117858796459,,,,,
6227.213,6228.98,6226.684,6228.687,150,6228.49374141857,6228.98,,,,
6228.922,6230.303,6227.829,6228.587,148,6228.194423744633,,,,,
6228.604,6229.953,6227.683,6227.929,149,6227.566523085144,,6227.683,,,
6227.954,6228.714,6225.296,6226.967,150,6228.1384547044,,,,,
6226.773,6228.567,6226.15,6228.506,150,6228.792900120927,,,,,
6228.259,6231.209,6228.167,6230.75,150,6229.087629424961,6231.209,,,,
6230.9,6231.333,6227.413,6227.879,149,6228.443163278851,,,,,
